[02:05:09 | 13-02-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x1c2c49ae998396441501f8f30dc0126a153ab6fb0e0c9b30ae6b03ba3fe7cd81
[09:55:22 | 08-06-2025] Bridge Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
Error:
[09:50:15 | 09-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x317e4816e6642a39a34b86a21d3641c2bca4af1019b9ca7535881d12873a2f23
[09:53:18 | 09-06-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:53:21 | 09-06-2025] Bridge Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
Error:
[09:46:14 | 10-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9c7d4c52e5f30fec2e22820c69a59bc32ce1c82d00726e5938c8f25087e836fc
[09:49:17 | 10-06-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:49:20 | 10-06-2025] Bridge Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
Error:
[09:45:27 | 11-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x93f78f684688d641a15e0e580d143a001d40b24cd60ad4020ad47bee8234e268
[09:48:30 | 11-06-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:48:33 | 11-06-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:44:15 | 12-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2bd1caaea87b7e54746bb64204a8b6b0e639b1ac94392ce40909a8e2a03e2c3d
[09:47:19 | 12-06-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:47:22 | 12-06-2025] Bridge Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
Error:
[09:45:28 | 13-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x280b14ed9603e30ce39bf7152a38a8eadd47a5ee56bd97c71015f19298f220ad
[09:48:32 | 13-06-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:48:35 | 13-06-2025] Bridge Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
